poi_id,name,category,poi_type,city,province,latitude,longitude,rating,review_count,description,opening_hours,booking_link,data_source,created_date
POI_000573,Jubail Heritage Village,Heritage Village,attraction,Al Jubail,Eastern Province,27.008,49.652,4.2,1100,Traditional coastal heritage.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000574,Mall of Jubail,Shopping Mall,shopping,Al Jubail,Eastern Province,27.018,49.648,4.1,3400,Shopping and entertainment.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000575,Al Huwaylat Beach,Beach,beach,Al Jubail,Eastern Province,27.03,49.635,4.4,2200,Quiet beach north of Jubail.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000576,Dhahran Hills Park,Park,attraction,Dhahran,Eastern Province,26.29,50.15,4.3,2100,Hillside park popular with families.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000577,King Abdulaziz Air Base Museum,Museum,attraction,Dhahran,Eastern Province,26.28,50.16,4.0,650,Aviation heritage exhibits.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000578,Al Dawoodiyah Park,Park,attraction,Dhahran,Eastern Province,26.285,50.155,4.2,1200,Community park and playgrounds.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000579,Yanbu Al Bahr Historic District,Historic District,attraction,Yanbu,Madinah,24.089,38.0617,4.5,4200,Ottoman-era old town and harbor.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000580,Yanbu Corniche,Waterfront,attraction,Yanbu,Madinah,24.095,38.055,4.4,5100,Red Sea promenade.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000581,Yanbu Industrial City Beach,Beach,beach,Yanbu,Madinah,24.05,38.02,4.2,2800,Industrial city coastal access.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000582,Radwa Mountain,Mountain,nature,Yanbu,Madinah,24.12,38.1,4.6,1900,Hiking and panoramic views.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000583,Yanbu Flower Festival Park,Park,attraction,Yanbu,Madinah,24.092,38.058,4.3,1500,Seasonal flower displays.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000584,Al-Nakheel Beach Yanbu,Beach,beach,Yanbu,Madinah,24.1,38.05,4.4,3200,Palm-lined public beach.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000585,Yanbu Royal Commission Museum,Museum,attraction,Yanbu,Madinah,24.088,38.062,4.1,900,City development history.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000586,Yanbu Fish Market,Market,attraction,Yanbu,Madinah,24.09,38.06,4.3,2100,Fresh Red Sea seafood.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000587,Shubra Palace,Historic Palace,attraction,Taif,Makkah,21.2703,40.4158,4.5,3800,"Former royal residence, now museum.",Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000588,Al Rudaf Park,Park,attraction,Taif,Makkah,21.275,40.42,4.4,5200,Large park with lake and roses.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000589,Taif Cable Car,Cable Car,attraction,Taif,Makkah,21.26,40.43,4.6,6100,Cable car to Al Hada mountain.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000590,Rose Factory Taif,Cultural Site,attraction,Taif,Makkah,21.268,40.418,4.3,2400,Famous Taif rose products.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000591,Al Hada Mountain,Mountain,nature,Taif,Makkah,21.25,40.45,4.7,4800,Cool mountain escape with views.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000592,Okaz Souq,Historic Market,attraction,Taif,Makkah,21.28,40.4,4.4,2900,Revived ancient cultural souq.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000593,King Fahd Park Taif,Park,attraction,Taif,Makkah,21.272,40.412,4.2,3100,Major city park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000594,Taif Regional Museum,Museum,attraction,Taif,Makkah,21.269,40.416,4.1,1500,Regional heritage collection.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000595,Al Shafa Village,Mountain Village,nature,Taif,Makkah,21.22,40.35,4.6,2200,Highland village and viewpoints.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000596,Al Disah Valley,Valley,nature,Tabuk,Tabuk,28.2,36.8,4.8,4200,Dramatic sandstone valley hiking.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000597,Tabuk Regional Museum,Museum,attraction,Tabuk,Tabuk,28.385,36.57,4.2,1400,Regional archaeology and history.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000598,Wadi Al Disah,Natural Wonder,nature,Tabuk,Tabuk,28.21,36.79,4.7,3800,Red rock formations and palm groves.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000599,Tabuk Park,Park,attraction,Tabuk,Tabuk,28.38,36.575,4.1,1100,Central urban park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000600,Al Bida Archaeological Site,Archaeological Site,attraction,Tabuk,Tabuk,28.1,36.2,4.5,900,Ancient Nabataean site near Tabuk.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000601,Tabuk Corniche Park,Waterfront,attraction,Tabuk,Tabuk,28.39,36.56,4.0,800,Northern city waterfront.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000602,Prince Fahd Bin Sultan Park,Park,attraction,Tabuk,Tabuk,28.382,36.568,4.2,1500,Family recreation area.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000603,Hejaz Railway Station Tabuk,Historic Site,attraction,Tabuk,Tabuk,28.384,36.572,4.4,1200,Restored Ottoman railway station.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000604,Al Ahsa Oasis,UNESCO Site,attraction,Al-Ahsa,Eastern Province,25.3833,49.5833,4.8,12000,"World's largest oasis, UNESCO listed.",Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000605,Ibrahim Palace,Historic Palace,attraction,Al-Ahsa,Eastern Province,25.43,49.59,4.5,3400,Ottoman-era palace in Hofuf.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000606,Jabal Al Qarah,Mountain,nature,Al-Ahsa,Eastern Province,25.42,49.6,4.6,5100,Distinctive mesa with caves.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000607,Al Qaisariyah Souq,Historic Souq,attraction,Al-Ahsa,Eastern Province,25.38,49.585,4.4,2800,Traditional covered market.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000608,Yellow Lake Al Ahsa,Lake,nature,Al-Ahsa,Eastern Province,25.35,49.55,4.3,1900,Seasonal desert lake.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000609,Jawatha Mosque,Historic Mosque,attraction,Al-Ahsa,Eastern Province,25.4,49.58,4.5,2100,One of the oldest mosques in the region.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000610,Al Ahsa National Museum,Museum,attraction,Al-Ahsa,Eastern Province,25.385,49.582,4.2,1500,Oasis heritage exhibits.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000611,Uqair Beach,Beach,beach,Al-Ahsa,Eastern Province,25.65,50.2,4.1,2200,Historic coastal port beach.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000612,Duba Port Umluj,Marina,attraction,Umluj,Tabuk,25.01,37.27,4.2,1200,Red Sea departure point.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000613,Coral Reef Snorkeling Umluj,Marine Activity,beach,Umluj,Tabuk,25.03,37.26,4.7,2100,Snorkeling and diving spots.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000614,Umluj Islands Tour,Island Tour,attraction,Umluj,Tabuk,25.04,37.25,4.6,1800,Boat tours to offshore islands.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000615,Al Wajh Road Viewpoint,Viewpoint,nature,Umluj,Tabuk,25.05,37.28,4.4,900,Coastal highway scenic stop.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000616,Umluj Palm Groves,Oasis,nature,Umluj,Tabuk,25.015,37.265,4.3,650,Date palm farms and walks.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000617,Red Sea Diving Center Umluj,Diving,beach,Umluj,Tabuk,25.025,37.268,4.5,1100,Dive trips and equipment rental.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000618,Umluj Heritage Village,Heritage Village,attraction,Umluj,Tabuk,25.018,37.272,4.1,420,Traditional coastal settlement.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000619,Mango Beach Umluj,Beach,beach,Umluj,Tabuk,25.035,37.255,4.7,1500,Secluded swimming beach.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000620,Umluj Marina Walk,Promenade,attraction,Umluj,Tabuk,25.022,37.267,4.2,780,Waterfront dining and walks.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000621,Shaqra Heritage Museum,Museum,attraction,Shaqra,Riyadh,25.24,45.25,4.3,800,Local history exhibits.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000622,Shaqra Old Market,Market,attraction,Shaqra,Riyadh,25.238,45.252,4.1,450,Traditional souq area.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000623,Al-Majmaah Road Park,Park,attraction,Shaqra,Riyadh,25.242,45.255,4.0,320,Community park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000624,Shaqra Date Farms,Farm Tour,attraction,Shaqra,Riyadh,25.23,45.245,4.2,280,Date plantation visits.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000625,Wadi Hanifah Viewpoint Shaqra,Viewpoint,nature,Shaqra,Riyadh,25.25,45.26,4.4,510,Desert wadi scenery.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000626,Shaqra Cultural Center,Cultural Center,attraction,Shaqra,Riyadh,25.236,45.251,4.1,390,Arts and community events.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000627,Al-Dubayyah Fort,Historic Fort,attraction,Shaqra,Riyadh,25.228,45.24,4.3,620,Restored desert fort.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000628,Shaqra Guest House District,Heritage District,attraction,Shaqra,Riyadh,25.234,45.249,4.0,210,Traditional accommodation area.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000629,Buraydah Dates Market,Market,attraction,Qassim,Qassim,26.359,43.981,4.6,5200,World-famous dates trading.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000630,Unaizah Heritage Village,Heritage Village,attraction,Qassim,Qassim,26.09,43.97,4.4,2800,Historic town in Qassim.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000631,King Khalid Park Qassim,Park,attraction,Qassim,Qassim,26.35,43.975,4.2,1900,Regional park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000632,Al Mithnab Old Town,Historic Town,attraction,Qassim,Qassim,26.02,44.05,4.3,900,Traditional mud architecture.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000633,Qassim University Campus,Landmark,attraction,Qassim,Qassim,26.348,43.958,4.0,750,Modern campus grounds.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000634,Al-Rass Heritage Area,Heritage Site,attraction,Qassim,Qassim,25.85,43.5,4.2,1100,Historic Qassim town.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000635,Al Bukayriyah Oasis,Oasis,nature,Qassim,Qassim,26.15,43.65,4.4,1400,Palm oasis and farms.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000636,Al Shabab Park Buraydah,Park,attraction,Qassim,Qassim,26.362,43.978,4.1,800,Sports and recreation park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000637,Al-Qassim Regional Museum,Museum,attraction,Qassim,Qassim,26.355,43.972,4.2,650,Regional artifacts and history.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000638,Al-Kharj Water Tower,Landmark,attraction,Al-Kharj,Riyadh,24.155,47.305,4.2,1100,City landmark.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000639,King Abdulaziz Palace Al-Kharj,Historic Site,attraction,Al-Kharj,Riyadh,24.15,47.3,4.4,1800,Historic palace.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000640,Al-Kharj Zoo,Zoo,entertainment,Al-Kharj,Riyadh,24.16,47.31,4.1,2400,Family zoo.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000641,Al-Baijan Park,Park,attraction,Al-Kharj,Riyadh,24.152,47.302,4.0,900,Urban park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000642,Al-Kharj Historical Museum,Museum,attraction,Al-Kharj,Riyadh,24.153,47.304,4.2,650,Local history.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000643,Al-Saih Lake,Lake,nature,Al-Kharj,Riyadh,24.14,47.29,4.3,1200,Desert lake recreation.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000644,Al-Kharj Mall,Shopping Mall,shopping,Al-Kharj,Riyadh,24.158,47.308,4.1,3200,Shopping center.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000645,Al-Hayer Hot Springs,Hot Springs,nature,Al-Kharj,Riyadh,24.12,47.25,4.5,2100,Natural hot springs.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000646,Al-Kharj Heritage Village,Heritage Village,attraction,Al-Kharj,Riyadh,24.151,47.301,4.0,480,Traditional architecture.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000647,Prince Salman Park Al-Kharj,Park,attraction,Al-Kharj,Riyadh,24.154,47.306,4.2,1100,Community park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000648,Arar Heritage Museum,Museum,attraction,Arar,Northern Borders,30.975,41.038,4.1,800,Border region history.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000649,Arar Grand Mosque,Mosque,attraction,Arar,Northern Borders,30.98,41.04,4.5,1500,Central mosque.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000650,Arar Park,Park,attraction,Arar,Northern Borders,30.978,41.035,4.0,600,City park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000651,Northern Borders Monument,Landmark,attraction,Arar,Northern Borders,30.982,41.042,4.2,450,Regional landmark.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000652,Arar Traditional Market,Market,attraction,Arar,Northern Borders,30.976,41.037,4.0,520,Local souq.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000653,Al-Nabk Forest Arar,Forest,nature,Arar,Northern Borders,30.95,41.0,4.3,380,Desert acacia forest.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000654,Arar Sports City,Sports Complex,sports,Arar,Northern Borders,30.97,41.03,4.1,900,Stadium complex.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000655,Arar Water Tower Park,Park,attraction,Arar,Northern Borders,30.979,41.039,4.0,350,Park around water tower.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000656,Arar Cultural Center,Cultural Center,attraction,Arar,Northern Borders,30.977,41.036,4.1,420,Community arts.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000657,Rawdat Arar,Nature,nature,Arar,Northern Borders,30.96,41.02,4.2,280,Desert meadow picnic area.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000658,Unayzah Heritage Village,Heritage Village,attraction,Unayzah,Qassim,26.09,43.97,4.5,2800,Historic Qassim town.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000659,Unayzah Museum,Museum,attraction,Unayzah,Qassim,26.088,43.968,4.2,1100,Regional museum.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000660,Al Bassam House Unayzah,Heritage House,attraction,Unayzah,Qassim,26.092,43.972,4.4,900,Traditional house.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000661,Unayzah Park,Park,attraction,Unayzah,Qassim,26.091,43.971,4.1,750,Central park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000662,Unayzah Dates Market,Market,attraction,Unayzah,Qassim,26.089,43.969,4.3,1400,Dates trading.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000663,Al Rajhi Mosque Unayzah,Mosque,attraction,Unayzah,Qassim,26.0905,43.9705,4.6,2000,Landmark mosque.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000664,Unayzah Corniche Lake,Lake,nature,Unayzah,Qassim,26.085,43.965,4.2,620,Lake recreation.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000665,Unayzah Sports Stadium,Stadium,sports,Unayzah,Qassim,26.087,43.967,4.0,1100,Sports venue.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000666,Al Ghada Mall Unayzah,Shopping Mall,shopping,Unayzah,Qassim,26.093,43.973,4.1,1800,Shopping mall.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000667,Unayzah Old Souq,Market,attraction,Unayzah,Qassim,26.0885,43.9685,4.2,850,Traditional market.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000668,Safwa Corniche,Waterfront,attraction,Safwa,Eastern Province,26.65,49.95,4.2,1100,Gulf waterfront.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000669,Safwa Fish Market,Market,attraction,Safwa,Eastern Province,26.652,49.952,4.1,800,Seafood market.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000670,Safwa Park,Park,attraction,Safwa,Eastern Province,26.648,49.948,4.0,450,Community park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000671,Safwa Heritage House,Heritage House,attraction,Safwa,Eastern Province,26.651,49.951,4.2,320,Traditional house.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000672,Al Khaleej Mall Safwa,Shopping Mall,shopping,Safwa,Eastern Province,26.653,49.953,4.0,1200,Local mall.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000673,Safwa Beach,Beach,beach,Safwa,Eastern Province,26.655,49.955,4.3,900,Public beach.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000674,Safwa Cultural Center,Cultural Center,attraction,Safwa,Eastern Province,26.649,49.949,4.1,280,Community events.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000675,Safwa Sports Club,Sports,sports,Safwa,Eastern Province,26.647,49.947,4.0,350,Sports facilities.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000676,Safwa Date Farms,Farm,attraction,Safwa,Eastern Province,26.645,49.945,4.2,210,Date plantations.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000677,Safwa Marina,Marina,attraction,Safwa,Eastern Province,26.656,49.956,4.1,480,Small boat harbor.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000678,King Abdullah Economic City Beach,Beach,beach,King Abdullah Economic City,Makkah,22.4,39.08,4.5,6200,Red Sea beaches in KAEC.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000679,Bay La Sun Marina,Marina,attraction,King Abdullah Economic City,Makkah,22.405,39.085,4.4,4100,Marina and waterfront dining.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000680,KAEC Golf Course,Golf,sports,King Abdullah Economic City,Makkah,22.395,39.075,4.6,2800,Championship golf course.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000681,Juman Mall KAEC,Shopping Mall,shopping,King Abdullah Economic City,Makkah,22.402,39.082,4.3,3500,Retail and entertainment.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000682,KAEC Industrial Valley,Landmark,attraction,King Abdullah Economic City,Makkah,22.39,39.07,4.0,900,Economic zone landmark.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000683,Lagoon Park KAEC,Park,attraction,King Abdullah Economic City,Makkah,22.408,39.088,4.4,2100,Waterfront park and lagoon.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000684,KAEC Sports Stadium,Stadium,sports,King Abdullah Economic City,Makkah,22.392,39.078,4.2,1500,Community sports venue.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000685,Coral Reef KAEC,Marine Reserve,nature,King Abdullah Economic City,Makkah,22.41,39.09,4.7,1800,Snorkeling and diving.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000686,KAEC Heritage Trail,Trail,attraction,King Abdullah Economic City,Makkah,22.398,39.08,4.1,650,Coastal walking trail.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000687,Sunset Beach KAEC,Beach,beach,King Abdullah Economic City,Makkah,22.412,39.092,4.5,2400,Popular sunset viewpoint.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
